

# Program:          AlphaSim 
# Author:           B. Douglas Ward 
# Initial Release:  18 Jun 1997 
# Latest Revision:  09 Jun 2009 

# Data set dimensions: 
# nx =   240   ny =   240   nz =   130   (voxels)
# dx =  1.00   dy =  1.00   dz =  1.00   (mm)

# Gaussian filter widths: 
# sigmax =  3.40   FWHMx =  8.00 
# sigmay =  3.40   FWHMy =  8.00 
# sigmaz =  3.40   FWHMz =  8.00 

# Cluster connection radius: rmm =  1.00 

# Threshold probability: pthr = 5.000000e-03 

# Number of Monte Carlo iterations =  1000 

# Cl Size   Frequency    CumuProp     p/Voxel   Max Freq       Alpha
   1981             0    0.999966  0.00000394          0    0.013000
   1982             0    0.999966  0.00000394          0    0.013000
   1983             0    0.999966  0.00000394          0    0.013000
   1984             0    0.999966  0.00000394          0    0.013000
   1985             0    0.999966  0.00000394          0    0.013000
   1986             0    0.999966  0.00000394          0    0.013000
   1987             0    0.999966  0.00000394          0    0.013000
   1988             1    0.999969  0.00000394          1    0.013000
   1989             0    0.999969  0.00000368          0    0.012000
   1990             0    0.999969  0.00000368          0    0.012000
   1991             0    0.999969  0.00000368          0    0.012000
   1992             0    0.999969  0.00000368          0    0.012000
   1993             0    0.999969  0.00000368          0    0.012000
   1994             0    0.999969  0.00000368          0    0.012000
   1995             0    0.999969  0.00000368          0    0.012000
   1996             0    0.999969  0.00000368          0    0.012000
   1997             0    0.999969  0.00000368          0    0.012000
   1998             0    0.999969  0.00000368          0    0.012000
   1999             0    0.999969  0.00000368          0    0.012000
   2000             0    0.999969  0.00000368          0    0.012000
   2001             0    0.999969  0.00000368          0    0.012000
   2002             0    0.999969  0.00000368          0    0.012000
   2003             0    0.999969  0.00000368          0    0.012000
   2004             0    0.999969  0.00000368          0    0.012000
   2005             0    0.999969  0.00000368          0    0.012000
   2006             0    0.999969  0.00000368          0    0.012000
   2007             0    0.999969  0.00000368          0    0.012000
   2008             0    0.999969  0.00000368          0    0.012000
   2009             0    0.999969  0.00000368          0    0.012000
   2010             0    0.999969  0.00000368          0    0.012000
   2011             0    0.999969  0.00000368          0    0.012000
   2012             0    0.999969  0.00000368          0    0.012000
   2013             0    0.999969  0.00000368          0    0.012000
   2014             0    0.999969  0.00000368          0    0.012000
   2015             0    0.999969  0.00000368          0    0.012000
   2016             0    0.999969  0.00000368          0    0.012000
   2017             0    0.999969  0.00000368          0    0.012000
   2018             0    0.999969  0.00000368          0    0.012000
   2019             0    0.999969  0.00000368          0    0.012000
   2020             0    0.999969  0.00000368          0    0.012000
   2021             0    0.999969  0.00000368          0    0.012000
   2022             0    0.999969  0.00000368          0    0.012000
   2023             0    0.999969  0.00000368          0    0.012000
   2024             0    0.999969  0.00000368          0    0.012000
   2025             0    0.999969  0.00000368          0    0.012000
   2026             0    0.999969  0.00000368          0    0.012000
   2027             0    0.999969  0.00000368          0    0.012000
   2028             0    0.999969  0.00000368          0    0.012000
   2029             0    0.999969  0.00000368          0    0.012000
   2030             0    0.999969  0.00000368          0    0.012000
   2031             0    0.999969  0.00000368          0    0.012000
   2032             0    0.999969  0.00000368          0    0.012000
   2033             0    0.999969  0.00000368          0    0.012000
   2034             0    0.999969  0.00000368          0    0.012000
   2035             0    0.999969  0.00000368          0    0.012000
   2036             0    0.999969  0.00000368          0    0.012000
   2037             0    0.999969  0.00000368          0    0.012000
   2038             0    0.999969  0.00000368          0    0.012000
   2039             0    0.999969  0.00000368          0    0.012000
   2040             0    0.999969  0.00000368          0    0.012000
   2041             1    0.999972  0.00000368          1    0.012000
   2042             1    0.999975  0.00000340          1    0.011000
   2043             0    0.999975  0.00000313          0    0.010000
   2044             1    0.999977  0.00000313          1    0.010000
   2045             0    0.999977  0.00000286          0    0.009000
   2046             0    0.999977  0.00000286          0    0.009000
   2047             0    0.999977  0.00000286          0    0.009000
   2048             0    0.999977  0.00000286          0    0.009000
   2049             0    0.999977  0.00000286          0    0.009000
   2050             0    0.999977  0.00000286          0    0.009000
   2051             0    0.999977  0.00000286          0    0.009000
   2052             0    0.999977  0.00000286          0    0.009000
   2053             0    0.999977  0.00000286          0    0.009000
   2054             0    0.999977  0.00000286          0    0.009000
   2055             0    0.999977  0.00000286          0    0.009000
   2056             0    0.999977  0.00000286          0    0.009000
   2057             0    0.999977  0.00000286          0    0.009000
   2058             0    0.999977  0.00000286          0    0.009000
   2059             0    0.999977  0.00000286          0    0.009000
   2060             0    0.999977  0.00000286          0    0.009000
   2061             0    0.999977  0.00000286          0    0.009000
   2062             0    0.999977  0.00000286          0    0.009000
   2063             0    0.999977  0.00000286          0    0.009000
